Référence interne;Titre du produit;Type de Produit;Marque;Plage de poids;Descriptif détaillé du produit;Prix Public;Prix de vente;Quantité;Qualité;Commentaire d'annonce;Commentaire privé;Images - URL Vue 1;Images - URL Vue 2;Expédition, Retrait;Téléphone;Code Postal;Pays
3700577803505;Laisse SM - NOIR ;Menottes;Keep Secret ;De 500 g a 3 kg;Soyez soumis plus que jamais avec cette laisse emmenez votre partenaire dans tous vos fantasmes, un vrai voyage à deux !.;19.90;19.90;15;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/a/laisse_sm_noir.jpg;http://www.keepsecret.com/media/catalog/product/l/a/laisse_sm_noir.jpg;EXP / RET;+(33)826140202;75010;France
3700577803239;Ceinture de Chasteté ;Menottes;Keep Secret ;De 500 g a 3 kg;"Calmé les pulsions de votre partenaire, faites lui sentir qu'elle vous appartient.. elle vous le fera savourer !

Modèle pour femme..";24.90;24.90;15;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/e/ceinture_chastete_noir.jpg;http://www.keepsecret.com/media/catalog/product/c/e/ceinture_chastete_noir.jpg;EXP / RET;+(33)826140202;75010;France
8717703520606;Jeu corps à coeur - Chaudes soirées d'hiver ;Jeux coquins;"Teaze &amp; Please ";Menos de 250 g;21 défis pour l'avant ou après Noël (ou même pendant..), pour pétiller vos soirées de décembre autours du feu, amusez vous ce n'est pas seulement le moment des enfants, laissez les à un proche! Et partager enfin un moment agréable et sympathique avec votre partenaire. .;5.50;5.50;50;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/h/chaude_soirree_dhiver_noir.jpg;http://www.keepsecret.com/media/catalog/product/c/h/chaude_soirree_dhiver_noir.jpg;EXP / RET;+(33)826140202;75010;France
3700577803086;Papillon Vibrant ;Stimulateur;Keep Secret ;De 250 g a 500 g;"Papillon, volupté douceur accompagneront vos nuits seuls loin du (ou de vos) homme(s).
Simple d'utilisation il stimule votre parti intime tout en douceur. Excellent comme premier jouet sexuelle. 


Longueur : 92mm
Diamètre : 25mm  .";19.90;19.90;46;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/a/papillon_vibrant_noir.jpg;http://www.keepsecret.com/media/catalog/product/p/a/papillon_vibrant_noir.jpg;EXP / RET;+(33)826140202;75010;France
3700444603481;Men's Kit ;Jeux coquins;YESforLOV ;De 500 g a 3 kg;"Ce kit comprend:

-  1 crème câline pour les fesses (100ml - 3.4f. oz)

- 5 monodoses de lubrifiant intime hydratant (5ml - 0.17 fl. oz x5)

- 5 préservatifs haute couture

- 1 bracelet noir imperméable

- 2 règles souples .";39.00;39.00;75;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_255_noir1_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_255_noir1_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444603511;BOUGIE de MASSAGE AFFOLANTE ;Jeux coquins;YESforLOV ;De 250 g a 500 g;"Il vous suffit juste d'allumer la meche et d'attendre dix minutes. Eteignez ensuite la mèche, attendez quelques instants et mettez l'huile  dans la paume de la main.

La bougie peut également servir de parfum d'ambiance. 

Pot de 120 grammes

Conçue pour 20 à 25 massages.";29.00;29.00;71;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/a/f/affolante.jpg;http://www.keepsecret.com/media/catalog/product/a/f/affolante.jpg;EXP / RET;+(33)826140202;75010;France
3700444602644;EAU de DRAPS AFFOLANTE ;Jeux coquins;YESforLOV ;Menos de 250 g;"L'eau de drap affolante YesForLov est le premier philtre d'amour pour le lit. Ce superbe produit parfumera vos draps et pendant longtemps. 

Flacon 20ml.";17.00;17.00;69;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_258_1_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_258_1_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444603221;LUBRIFIANT INTIME HYDRATANT ;Jeux coquins;YESforLOV ;De 250 g a 500 g;"Sans parfum, d'une texture non grasse, conçu à base d'eau purifiée, enrichi en acide hyaluronique, en allantoïne, et en aloe vera, votre lubrifiant intime hydratant YESforLOV amplifie la lubrification de vos muqueuses intimes. Il est l'intermédiaire rêvé de vos relations amoureuses et, si son confort est inoubliable, il sait se faire oublier.

Tube 100 ml / 3.4 fl. oz.

Fabriqué en France. .";23.00;23.00;60;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_260_1_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_260_1_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444600961;PIECE à FANTASME ;Jeux coquins;YESforLOV ;Menos de 250 g;"Piece a fantasme. D'un côté, l'inscription &quot;Ce que je veux&quot;, de l'autre côté, l'inscription &quot;Ce que tu veux&quot;.";5.00;5.00;16;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_268_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_268_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444601012;PLUME CARESSES ;Jeux coquins;YESforLOV ;Menos de 250 g;Faites-lui endurer le plus exquis des supplices..;9.00;9.00;145;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_269_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_269_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444600978;BANDEAU SATIN ;Jeux coquins;YESforLOV ;Menos de 250 g;faites-lui endurer le plus exquis des supplices..;7.90;7.90;14;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_271_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_271_1.jpg;EXP / RET;+(33)826140202;75010;France
3700444600005;SET de 5 CARTES SEXY ;Jeux coquins;YESforLOV ;Menos de 250 g;Des cartes très spéciales à glisser là ou il faut, pour une autre façon de programmer vos soirées..;5.00;5.00;20;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_272_1.jpg;http://www.keepsecret.com/media/catalog/product/m/y/myeshop_272_1.jpg;EXP / RET;+(33)826140202;75010;France
7350022271241;"Huile de massage Sapin Baumier &amp; Bergamote - Lélo ";Huile de massage;Lelo ;De 250 g a 500 g;"Une recette romantique : éveillez-vous aux senteurs d’un doux été avec la bergamote italienne et la senteur boisée du baume de sapin.
120ml
740mm X 104.12mm
.";29.90;29.90;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/o/i/oil_balsam_fir_box.jpg;http://www.keepsecret.com/media/catalog/product/o/i/oil_balsam_fir_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271258;"Huile de massage clou de girofle épicé &amp; ambre - Lélo ";Huile de massage;Lelo ;De 250 g a 500 g;"Doux et séduisant. L’audace du clou de girofle soutenu par une note sensuelle d’ambre fera tomber vos inhibitions.
120ml
740mm X 104.12mm
.";24.00;24.00;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/o/i/oil_spicy_clove_box.jpg;http://www.keepsecret.com/media/catalog/product/o/i/oil_spicy_clove_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271265;"Huile de massage lys frais &amp; musc - Lélo ";Huile de massage;Lelo ;De 250 g a 500 g;"L’équilibre parfait entre le blanc et le noir. Allez jusqu’au bout de vous désirs grâce à l’odeur parfumée du lys frais que contrebalance la force du musc.
120ml
740mm X 104.12mm
.";29.90;29.90;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/o/i/oil_fresh_lily_box.jpg;http://www.keepsecret.com/media/catalog/product/o/i/oil_fresh_lily_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271210;"Bougie de massage de luxe vanille &amp; crème de cacao- Lélo ";Huile de massage;Lelo ;De 250 g a 500 g;"Riche, crémeux, et doux comme la soie. Faites-vous plaisir avec une délicieuse touche de vanille qui laisse transpercer l’arôme addictif du cacao.
150g
74mm X 86.9mm
.";24.90;24.90;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/a/candle_vanilla_box.jpg;http://www.keepsecret.com/media/catalog/product/c/a/candle_vanilla_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271234;Bougie de massage de luxe poivre noir et grenade- Lélo ;Huile de massage;Lelo ;De 250 g a 500 g;"Frais, fruité et légèrement piquant. Enivrez-vous sur le parfum vert de la grenade souligné d’une note aromatique de poivre noir.
150g
74mm X 86.9mm
.";24.90;24.90;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/a/candle_black_pepper_box_1.jpg;http://www.keepsecret.com/media/catalog/product/c/a/candle_black_pepper_box_1.jpg;EXP / RET;+(33)826140202;75010;France
7350022271227;"Bougie de massage de luxe poire &amp; bois de cèdre- Lélo ";Huile de massage;Lelo ;De 250 g a 500 g;"Léger et frais comme une brise marine. Naviguez sur les vagues du bois de cèdre relevé par une touche rafraîchissant de poire.
150g
74mm X 86.9mm
.";22.00;22.00;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/a/candle_snow_pear_box.jpg;http://www.keepsecret.com/media/catalog/product/c/a/candle_snow_pear_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271173;LELO HYDRATANT PERSONNEL 150ml ;Lubrifiant;Lelo ;De 250 g a 500 g;"Lubrifiant à base d'eau prime LELO pour accroître le plaisir encore.
Coffre-fort pour une utilisation avec tous nos objets de plaisir et ultra-hydratant pour la peau, notre lubrifiant à base d'eau est spécialement formulé pour convenir à chaque moment d'intimité. Sans paraben, sans glycérine libre et sans parfum, cette formule longue durée est enrichi à l'aloe vera pour assurer non grasse, ne tache pas de lubrification lorsque le plus besoin.
150ml
37mm X 122mm
7350022271173
.";19.90;19.90;100;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/u/lubricant_150ml_box.jpg;http://www.keepsecret.com/media/catalog/product/l/u/lubricant_150ml_box.jpg;EXP / RET;+(33)826140202;75010;France
7350022271166;LELO HYDRATANT PERSONNEL 75ml ;Lubrifiant;Lelo ;Menos de 250 g;"Lubrifiant à base d'eau prime LELO pour accroître le plaisir encore.
Coffre-fort pour une utilisation avec tous nos objets de plaisir et ultra-hydratant pour la peau, notre lubrifiant à base d'eau est spécialement formulé pour convenir à chaque moment d'intimité. Sans paraben, sans glycérine libre et sans parfum, cette formule longue durée est enrichi à l'aloe vera pour assurer non grasse, ne tache pas de lubrification lorsque le plus besoin.
75ml
37mm X 122mm
.";8.50;8.50;99;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/u/lubricant_75ml_box.jpg;http://www.keepsecret.com/media/catalog/product/l/u/lubricant_75ml_box.jpg;EXP / RET;+(33)826140202;75010;France
811041010169;Bad Boy - NOIR ;Gode anal;Rock's Off ;De 500 g a 3 kg;"Stimulateur anal, tellement bon !

Le &quot;Bad Boy&quot; est un nouveau produit combinant stimulation du péroné et de la prostate. Le design est basé sur le fameux &quot;Rude Boy&quot; avec l'ajout de nouvelle forme pour une expérience unique.  

Le &quot;Bad Boy&quot; est extrêmement confortable et agréable, il utilise 100% de matière hypoallergénique  pour un plaisir SAFE (sûr).
.";62.99;62.99;59;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/b/a/bad-boy_blackks.jpg;http://www.keepsecret.com/media/catalog/product/b/a/bad-boy_blackks.jpg;EXP / RET;+(33)826140202;75010;France
811041010138;Naughty Boy - NOIR ;Gode anal;Rock's Off ;De 250 g a 500 g;"Le Naughty Boy est en vous !

Produit qui stimule à la fois la prostate et le péroné, il peut s'utiliser sans les mains.
Un plaisir pour découvrir le point G de  l'homme. 

Matière 100% hypoallergénique, ses formes et sa douceur seront comblés les plus exigeant d'entre vous. .";49.00;49.00;59;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/a/naughty-boy_black_ks.jpg;http://www.keepsecret.com/media/catalog/product/n/a/naughty-boy_black_ks.jpg;EXP / RET;+(33)826140202;75010;France
811041010275;Finger Tingles ;Vibromasseur;Rock's Off ;De 500 g a 3 kg;"Stimulateur clitoridien facile et amusant.

100% silicone et 100% Waterproof, avec ce gadget il suffit de transformer son doigt en vibromasseur.

- 1 pile 1,5 V LR1 (Non fournie)
- Sans phthalate et 100 % hypoallergénique.";26.99;26.99;60;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/f/i/finger_tingles_ks.jpg;http://www.keepsecret.com/media/catalog/product/f/i/finger_tingles_ks.jpg;EXP / RET;+(33)826140202;75010;France
811041010251;4US - BLEU ;Stimulateur;Rock's Off ;De 500 g a 3 kg;"Votre verge se transforme en véritable vibromasseur ultra puissant !

Sensations uniques garantie pour les deux parties. 

- 1 pile 1,5 V LR1 (Non fournie)
- Sans Phthalate
- 100 % Hypoallergénique
- Waterproof
- Silicone qualité médicale
- Diamètre externe anneau 6 cm
- Diamètre interne anneau 3 cm
- Diamètre extensible
- Longueur totale 14.3 cm.";26.99;26.99;60;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/4/u/4us_blue_ks.jpg;http://www.keepsecret.com/media/catalog/product/4/u/4us_blue_ks.jpg;EXP / RET;+(33)826140202;75010;France
811041010459;4US - NOIR ;Stimulateur;Rock's Off ;De 500 g a 3 kg;"Votre verge se transforme en véritable vibromasseur ultra puissant !

Sensations uniques garantie pour les deux parties. 

- 1 pile 1,5 V LR1 (Non fournie)
- Sans Phthalate
- 100 % Hypoallergénique
- Waterproof
- Silicone qualité médicale
- Diamètre externe anneau 6 cm
- Diamètre interne anneau 3 cm
- Diamètre extensible
- Longueur totale 14.3 cm.";26.99;26.99;120;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/4/u/4us_black_ks.jpg;http://www.keepsecret.com/media/catalog/product/4/u/4us_black_ks.jpg;EXP / RET;+(33)826140202;75010;France
811041010558;Hot Lips ;Stimulateur;Rock's Off ;De 250 g a 500 g;L'Hot Lips est un cockring en forme de bouche pulpeuse qui maintiendra votre verge ferme et bien haute, pour vos parties de nuit. .;8.99;8.99;116;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/h/o/hot_lips_ks.jpg;http://www.keepsecret.com/media/catalog/product/h/o/hot_lips_ks.jpg;EXP / RET;+(33)826140202;75010;France
811041010398;Mini Mates - DISCO ;Vibromasseur;Rock's Off ;De 500 g a 3 kg;"Vibromasseur a utilisé avec ou sans votre RO-80mn

Pour un plaisir clitoridien ou vaginal, sensation douce à extrême grâce aux 5 fonctions proposés.
Encore un joli jouet de Rock'sOff pour votre plus grand plaisir..

-Largeur 3cm
-Longueur 12cm
-Fonctionne avec 2 piles 1,5V AAA (non fournies)
-Waterproof.";31.49;31.49;60;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mini-mates_disco_ks.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mini-mates_disco_ks.jpg;EXP / RET;+(33)826140202;75010;France
8110410103982;Mini Mates - Jive ;Vibromasseur;Rock's Off ;De 500 g a 3 kg;"Vibromasseur a utilisé avec ou sans votre RO-80mn

Pour un plaisir clitoridien ou vaginal, sensation douce à extrême grâce aux 5 fonctions proposés.
Encore un joli jouet de Rock'sOff pour votre plus grand plaisir..

-Largeur 3cm
-Longueur 12cm
-Fonctionne avec 2 piles 1,5V AAA (non fournies)
-Waterproof.";31.49;31.49;60;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mini-mates_jive_ks_1.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mini-mates_jive_ks_1.jpg;EXP / RET;+(33)826140202;75010;France
